question_id,question_no,question_date,asked_by_name,recipient,debate_section_id,source_xml_url,fetch_ok,section_local_match,question_local_match,question_count_in_xml,speech_count_in_xml,summary_count,table_count,external_link_count,answer_text_chars,grouped_or_joint_answer,referred_or_direct_reply,reply_not_received,status,summary_texts,answer_preview
https://data.oireachtas.ie/ie/oireachtas/question/2025-01-22/pq_1402,1402,2025-01-22,Niamh Smyth,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-01-22/writtens/dbsect_1326,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-01-22/writtens/mul@/dbsect_1326.xml,True,True,True,1,1,0,0,6,146,False,True,False,ministerial_reply_present,,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible."
https://data.oireachtas.ie/ie/oireachtas/question/2025-01-22/pq_313,313,2025-01-22,Mark Wall,Transport,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-01-22/writtens/dbsect_308,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-01-22/writtens/mul@/dbsect_308.xml,True,True,True,1,1,1,0,6,641,False,True,False,ministerial_reply_present,A referred reply was forwarded to the Deput y under Standing Order 51.,"Minister for Transport (Eamon Ryan) As Minister for Transport, I have responsibility for policy and overall funding in relation to public transport. However, I am not involved in the day-to-day operations of public transport. The National Transport Authority (NTA) has responsibility for the regulation of fares charged to passengers in respect of pu"
https://data.oireachtas.ie/ie/oireachtas/question/2025-01-22/pq_689,689,2025-01-22,Richard Boyd Barrett,Tourism,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-01-22/writtens/dbsect_663,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-01-22/writtens/mul@/dbsect_663.xml,True,True,True,1,1,0,0,6,1453,False,False,False,ministerial_reply_present,,"Minister of State at the Department of Tourism, Culture, Arts, Gaeltacht, Sport and Media The Deputy should note that my Department has no function in the issuing of such State identification documents, as noted in his question, and accordingly, details of any associated requirements should be sought directly from those relevant Government Departme"
https://data.oireachtas.ie/ie/oireachtas/question/2025-02-06/pq_239,239,2025-02-06,Alan Kelly,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-02-06/writtens/dbsect_225,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-02-06/writtens/mul@/dbsect_225.xml,True,True,True,1,1,0,0,6,1104,False,False,False,ministerial_reply_present,,"Minister for Health The Government is fully committed to improving services in the Mid West region. Significant additional funding has been allocated to the region and broader reforms are in progress, though more capacity is needed. 166 new beds have opened in acute hospitals in the Mid West region since Jan 2020 including a 16-bed rapid build unit"
https://data.oireachtas.ie/ie/oireachtas/question/2025-02-11/pq_14,14,2025-02-11,Malcolm Byrne,Foreign,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-02-11/writtens/dbsect_33,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-02-11/writtens/mul@/dbsect_33.xml,True,True,True,1,1,1,0,6,1830,False,False,False,ministerial_reply_present,Questions Nos. 15 and 16 answered orally.,"Tánaiste and Minister for Foreign Affairs Ireland has repeatedly expressed deep concern about the situation in Hong Kong since the introduction of the National Security Law in June 2020. The National Security Law, together with subsequent legislation adopted in March 2023 introduces crimes such as treason, sedition and collusion with foreign forces"
https://data.oireachtas.ie/ie/oireachtas/question/2025-02-13/pq_25,25,2025-02-13,Richard Boyd Barrett,Finance,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-02-13/writtens/dbsect_55,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-02-13/writtens/mul@/dbsect_55.xml,True,True,True,1,1,0,0,6,2726,False,False,False,ministerial_reply_present,,"Minister for Finance A sustainable funding landscape for housing development requires diverse pools of capital, with each playing a complementary role in the funding ecosystem. This will include development funding from our domestic banks, non-bank and alternative lenders, institutional investors, private equity providers and State sources, working"
https://data.oireachtas.ie/ie/oireachtas/question/2025-02-18/pq_745,745,2025-02-18,Marie Sherlock,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-02-18/writtens/dbsect_629,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-02-18/writtens/mul@/dbsect_629.xml,True,True,True,1,1,0,0,6,146,False,True,False,ministerial_reply_present,,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the deputy directly, as soon as possible."
https://data.oireachtas.ie/ie/oireachtas/question/2025-02-19/pq_163,163,2025-02-19,Ivana Bacik,Agriculture,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-02-19/writtens/dbsect_189,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-02-19/writtens/mul@/dbsect_189.xml,True,True,True,1,1,0,0,7,425,False,False,False,ministerial_reply_present,,"Minister for Agriculture, Food and the Marine I wish to inform the Deputy that the information requested is set out in the attached table. As regards the 13 State Bodies under the aegis of my Department, the information requested is an operational matter for the State Bodies themselves. I have referred the Deputy’s question to the Agencies and have"
https://data.oireachtas.ie/ie/oireachtas/question/2025-03-19/pq_1066,1066,2025-03-19,Séamus McGrath,Social,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-19/writtens/dbsect_864,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-19/writtens/mul@/dbsect_864.xml,True,True,True,1,1,0,0,6,2006,False,False,False,ministerial_reply_present,,"Minister for Social Protection Under the law as currently enacted, entitlement to a Widows, Widowers or Surviving Civil Partner’s Contributory pension is only available to a surviving partner who was party to a marriage or civil partnership. As the Deputy is aware, on 22nd January 2024, the Supreme Court delivered its judgment on the entitlement of"
https://data.oireachtas.ie/ie/oireachtas/question/2025-03-19/pq_1629,1629,2025-03-19,Eoin Ó Broin,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-19/writtens/dbsect_1375,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-19/writtens/mul@/dbsect_1375.xml,True,True,True,1,1,0,0,6,122,False,False,False,ministerial_reply_present,,"Minister for Health This PQ should be directed to the Department of Children, Equality, Disability, Integration and Youth."
https://data.oireachtas.ie/ie/oireachtas/question/2025-03-19/pq_473,473,2025-03-19,Ciarán Ahern,Public Expenditure,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-19/writtens/dbsect_349,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-19/writtens/mul@/dbsect_349.xml,True,True,True,1,1,0,0,6,1240,False,False,False,ministerial_reply_present,,"Minister for Public Expenditure, National Development Plan Delivery and Reform I understand that the Deputy has clarified that this Question should have read as follows: “To ask the Minister for Public Expenditure, National Development Plan Delivery and Reform to list the functions, roles and services that were previously carried out and delivered "
https://data.oireachtas.ie/ie/oireachtas/question/2025-03-19/pq_966,966,2025-03-19,Conor Sheehan,Housing,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-19/writtens/dbsect_768,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-19/writtens/mul@/dbsect_768.xml,True,True,True,1,1,0,0,6,2165,False,False,False,ministerial_reply_present,,"Minister for Housing, Local Government and Heritage The Cost Rental Equity Loan funding Scheme is available to Approved Housing Bodies to provide affordable rented accommodation to those who meet the income eligibility requirements for cost rental homes. The nature of the Cost Rental model means that Cost Rental homes are advertised and made availa"
https://data.oireachtas.ie/ie/oireachtas/question/2025-03-25/pq_608,608,2025-03-25,Pádraig Mac Lochlainn,Agriculture,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-25/writtens/dbsect_396,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-25/writtens/mul@/dbsect_396.xml,True,True,True,1,1,0,0,6,2067,False,False,False,ministerial_reply_present,,"Minister for Agriculture, Food and the Marine In August 2023, the then Minister announced the outcome of the limited review of the 2012 Herring Management Policy in relation to the Herring 6a South quota for non-ringfenced vessels. Following this limited review, the then Minister established a North-West Herring Advisory Committee (NWHAC), comprisi"
https://data.oireachtas.ie/ie/oireachtas/question/2025-03-26/pq_128,128,2025-03-26,Alan Kelly,Justice,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-26/writtens/dbsect_166,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-03-26/writtens/mul@/dbsect_166.xml,True,True,True,6,1,1,0,6,931,True,False,False,ministerial_reply_present,Question No. 128 answered with Question No. 127.,"Minister for Justice I propose to take Questions Nos. 127, 128, 130, 131, 132 and 134 together. Under the Garda Síochána Act 2005 (as amended), the Garda Commissioner is responsible for the administration and management of An Garda Síochána, which includes the enforcement of road traffic legislation. As Minister, I have no role in such matters. Sta"
https://data.oireachtas.ie/ie/oireachtas/question/2025-04-01/pq_260,260,2025-04-01,Eoin Ó Broin,Environment,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-01/writtens/dbsect_170,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-01/writtens/mul@/dbsect_170.xml,True,True,True,1,1,0,0,6,1828,False,False,False,ministerial_reply_present,,"Minister for the Environment, Climate and Communications (Deputy Darragh O'Brien) Article 12(1) of the Energy Efficiency Directive (EU/2023/1791) (‘EED’) provides an obligation for Member States to require owners and operators of data centres with a power demand of installed information technology of at least 500kW to monitor and annually publish t"
https://data.oireachtas.ie/ie/oireachtas/question/2025-04-08/pq_126,126,2025-04-08,Paul Lawless,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-08/writtens/dbsect_58,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-08/writtens/mul@/dbsect_58.xml,True,True,True,1,1,0,0,6,1913,False,False,False,ministerial_reply_present,,Minister for Education The Department of Education is committed to supporting the emotional wellbeing of our children. The Department’s National Educational Psychological Service (NEPS) provides educational psychological support to all primary and post-primary and special schools. The NEPS service provides access to: - Psychological support in the 
https://data.oireachtas.ie/ie/oireachtas/question/2025-04-08/pq_414,414,2025-04-08,Maeve O'Connell,Enterprise,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-08/writtens/dbsect_336,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-08/writtens/mul@/dbsect_336.xml,True,True,True,1,1,0,0,6,3937,False,False,False,ministerial_reply_present,,"Minister of State at the Department of Enterprise, Trade and Employment The Programme for Government is clear in setting out the importance of SMEs to our economy. Developing Ireland's enterprise base remains a key priority, and we will strive to reduce costs, administrative burdens and bureaucracy for businesses. As Minister, I will be putting a p"
https://data.oireachtas.ie/ie/oireachtas/question/2025-04-09/pq_264,264,2025-04-09,Claire Kerrane,Health,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-09/writtens/dbsect_265,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-09/writtens/mul@/dbsect_265.xml,True,True,True,1,1,0,0,6,146,False,True,False,ministerial_reply_present,,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible."
https://data.oireachtas.ie/ie/oireachtas/question/2025-04-10/pq_220,220,2025-04-10,Matt Carthy,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-10/writtens/dbsect_217,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-10/writtens/mul@/dbsect_217.xml,True,True,True,1,1,0,0,6,237,False,False,False,ministerial_reply_present,,Minister for Education I have made enquiries in relation to the pupil referred to and I understand that assigned psychologist is due to meet with the student's mother this week with an assessment of student to follow in the coming weeks.
https://data.oireachtas.ie/ie/oireachtas/question/2025-04-29/pq_758,758,2025-04-29,Michael Murphy,Education,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-29/writtens/dbsect_656,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-04-29/writtens/mul@/dbsect_656.xml,True,True,True,1,1,0,0,6,1743,False,False,False,ministerial_reply_present,,Minister of State at the Department of Education This government is fully committed to supporting children with special educational needs to fulfil their full potential and the Programme for Government makes a number of commitments to deliver on this objective. Dedicated working groups have been established by my department to work through the deta
https://data.oireachtas.ie/ie/oireachtas/question/2025-05-01/pq_185,185,2025-05-01,Aengus Ó Snodaigh,Transport,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-05-01/writtens/dbsect_195,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-05-01/writtens/mul@/dbsect_195.xml,True,True,True,1,1,0,0,6,545,False,False,False,ministerial_reply_present,,"Minister of State at the Department of Transport Faoin Acht um an Údarás um Shábháilteacht ar Bhóithre 2006, tá freagracht reachtúil ar an Údarás um Shábháilteacht ar Bhóithre (RSA) as an tSeirbhís Náisiúnta Tástála Tiomána agus coinníonn an tÚdarás an t-eolas a iarrtar maidir le tástálaithe tiománaithe le Gaeilge a earcú. Dá bhrí sin, chuir mé cei"
